tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year,winner_overall_elo,loser_overall_elo,overall_elo_difference,winner_grass_elo,loser_grass_elo,grass_elo_difference,winner_grass_win_pct,loser_grass_win_pct,winner_recent_form,loser_recent_form,higher_overall_elo_won,higher_grass_elo_won,winner_grass_first_serve_in_pct,winner_grass_first_serve_won_pct,winner_grass_second_serve_won_pct,winner_grass_ace_rate,loser_grass_first_serve_in_pct,loser_grass_first_serve_won_pct,loser_grass_second_serve_won_pct,loser_grass_ace_rate,tour
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,100.0,216347.0,1.0,,Iga Swiatek,R,176.0,POL,23.0,213550.0,,,Sofia Kenin,R,170.0,USA,25.6,6-3 6-4,3.0,R128,79.0,6.0,1.0,57.0,31.0,26.0,15.0,10.0,3.0,4.0,1.0,3.0,56.0,42.0,27.0,5.0,9.0,5.0,8.0,1.0,11585.0,49.0,1221.0,2024.0,,,,,,,,,,,,,0.6863,0.7398,0.5493,0.0349,0.7231,0.6138,0.4935,0.0141,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,127.0,202494.0,21.0,,Elina Svitolina,R,174.0,UKR,29.8,202663.0,,,Magda Linette,R,171.0,POL,32.3,7-5 6-7(9) 6-3,3.0,R128,158.0,6.0,1.0,118.0,82.0,59.0,19.0,17.0,10.0,12.0,8.0,3.0,119.0,81.0,52.0,17.0,16.0,6.0,10.0,21.0,2100.0,44.0,1291.0,2024.0,,,,,,,,,,,,,0.6454,0.6765,0.4801,0.0573,0.6749,0.645,0.4479,0.0432,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,128.0,211107.0,32.0,,Katie Boulter,R,180.0,GBR,27.9,213583.0,,,Tatjana Maria,R,172.0,GER,36.8,7-6(6) 7-5,3.0,R128,127.0,3.0,7.0,94.0,49.0,38.0,18.0,12.0,4.0,6.0,7.0,1.0,83.0,49.0,34.0,16.0,12.0,5.0,8.0,29.0,1748.0,63.0,994.0,2024.0,,,,,,,,,,,,,0.6013,0.6883,0.452,0.065,0.5825,0.6609,0.414,0.0688,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,130.0,216133.0,,,Xin Yu Wang,R,182.0,CHN,22.7,202600.0,,,Viktoriya Tomova,R,170.0,BUL,29.3,7-6(4) 3-6 6-0,3.0,R128,109.0,5.0,4.0,79.0,51.0,36.0,13.0,13.0,5.0,8.0,1.0,4.0,94.0,49.0,30.0,22.0,14.0,2.0,7.0,42.0,1411.0,48.0,1235.0,2024.0,,,,,,,,,,,,,0.5541,0.6028,0.4551,0.0283,0.6002,0.6097,0.4713,0.0335,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,131.0,202468.0,5.0,,Jessica Pegula,R,170.0,USA,30.3,221909.0,,,Ashlyn Krueger,R,185.0,USA,20.1,6-2 6-0,3.0,R128,49.0,5.0,1.0,35.0,21.0,18.0,10.0,7.0,0.0,0.0,1.0,2.0,49.0,35.0,15.0,6.0,7.0,7.0,12.0,5.0,5025.0,75.0,869.0,2024.0,,,,,,,,,,,,,0.621,0.684,0.5589,0.038,0.6658,0.675,0.5109,0.0458,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,132.0,215138.0,,Q,Lulu Sun,L,,NZL,23.2,221012.0,8.0,,Qinwen Zheng,R,,CHN,21.7,4-6 6-2 6-4,3.0,R128,117.0,3.0,1.0,78.0,44.0,35.0,18.0,14.0,6.0,8.0,7.0,8.0,81.0,42.0,32.0,17.0,14.0,3.0,7.0,123.0,616.0,8.0,4055.0,2024.0,,,,,,,,,,,,,0.5856,0.7144,0.5215,0.066,0.4999,0.7949,0.3651,0.1003,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,133.0,263857.0,,Q,Yuliia Starodubtseva,R,,UKR,24.3,202421.0,,,Alison Van Uytvanck,R,173.0,BEL,30.2,6-4 6-3,3.0,R128,77.0,2.0,1.0,53.0,43.0,32.0,4.0,10.0,0.0,2.0,3.0,1.0,57.0,37.0,23.0,5.0,9.0,4.0,8.0,153.0,490.0,254.0,284.0,2024.0,,,,,,,,,,,,,0.739,0.6616,0.45,0.0364,0.6618,0.5349,0.3393,0.0379,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,134.0,202684.0,,,Lin Zhu,R,173.0,CHN,30.4,201593.0,,,Irina Camelia Begu,R,181.0,ROU,33.8,6-0 6-4,3.0,R128,72.0,0.0,0.0,41.0,30.0,22.0,7.0,8.0,0.0,1.0,0.0,2.0,54.0,34.0,16.0,9.0,8.0,3.0,8.0,61.0,997.0,126.0,596.0,2024.0,,,,,,,,,,,,,0.6758,0.63,0.5385,0.0197,0.646,0.6268,0.3543,0.0248,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,135.0,201499.0,25.0,,Anastasia Pavlyuchenkova,R,177.0,RUS,32.9,203501.0,,,Taylor Townsend,L,170.0,USA,28.2,7-6(4) 6-1,3.0,R128,91.0,1.0,1.0,76.0,51.0,37.0,16.0,10.0,7.0,8.0,4.0,1.0,52.0,31.0,19.0,13.0,9.0,1.0,4.0,28.0,1756.0,76.0,864.0,2024.0,,,,,,,,,,,,,0.6745,0.6798,0.511,0.033,0.6287,0.5991,0.5476,0.1352,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,108.0,203389.0,11.0,,Danielle Collins,R,178.0,USA,30.5,220704.0,,,Clara Tauson,R,182.0,DEN,21.5,6-3 7-6(4),3.0,R128,101.0,6.0,5.0,71.0,35.0,24.0,23.0,10.0,1.0,3.0,8.0,6.0,85.0,53.0,35.0,12.0,11.0,8.0,12.0,11.0,3532.0,66.0,981.0,2024.0,,,,,,,,,,,,,0.5746,0.6808,0.4861,0.0566,0.5863,0.6963,0.4266,0.0716,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,109.0,213646.0,,Q,Dalma Galfi,R,178.0,HUN,25.8,210886.0,,,Mayar Sherif,R,180.0,EGY,28.1,6-1 6-2,3.0,R128,56.0,4.0,2.0,48.0,35.0,26.0,9.0,8.0,2.0,2.0,0.0,3.0,44.0,23.0,16.0,5.0,7.0,3.0,7.0,127.0,595.0,78.0,855.0,2024.0,,,,,,,,,,,,,0.6472,0.6704,0.5223,0.0777,0.6956,0.6929,0.3809,0.0432,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,110.0,215785.0,,,Camila Osorio,R,162.0,COL,22.5,201616.0,,,Lauren Davis,R,157.0,USA,30.7,6-3 6-1,3.0,R128,70.0,2.0,3.0,48.0,28.0,21.0,12.0,8.0,1.0,2.0,0.0,3.0,54.0,30.0,17.0,8.0,8.0,2.0,7.0,84.0,815.0,300.0,225.0,2024.0,,,,,,,,,,,,,0.6137,0.6137,0.3745,0.0208,0.6226,0.6069,0.4107,0.0145,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,111.0,206242.0,20.0,,Beatriz Haddad Maia,L,185.0,BRA,28.0,211684.0,,,Magdalena Frech,R,171.0,POL,26.5,7-5 6-3,3.0,R128,110.0,1.0,2.0,65.0,40.0,27.0,15.0,10.0,7.0,8.0,4.0,3.0,74.0,42.0,28.0,14.0,11.0,8.0,12.0,20.0,2218.0,58.0,1049.0,2024.0,,,,,,,,,,,,,0.6636,0.6559,0.5146,0.0362,0.6581,0.6595,0.4857,0.0566,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,176.0,202460.0,10.0,,Ons Jabeur,R,167.0,TUN,29.8,221905.0,,Q,Robin Montgomery,L,,USA,19.8,6-1 7-5,3.0,R64,69.0,5.0,2.0,50.0,35.0,30.0,9.0,10.0,2.0,3.0,4.0,3.0,61.0,43.0,25.0,8.0,9.0,4.0,8.0,10.0,3801.0,161.0,464.0,2024.0,,,,,,,,,,,,,0.5465,0.7692,0.5333,0.068,0.6794,0.6841,0.4845,0.0825,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,126.0,215898.0,,,Jule Niemeier,R,178.0,GER,24.8,203530.0,,,Viktorija Golubic,R,169.0,SUI,31.7,6-2 6-1,3.0,R128,63.0,2.0,4.0,54.0,34.0,23.0,12.0,8.0,0.0,1.0,0.0,3.0,40.0,26.0,13.0,4.0,7.0,0.0,5.0,90.0,790.0,67.0,964.0,2024.0,,,,,,,,,,,,,0.5451,0.6994,0.4563,0.0524,0.6875,0.5932,0.4598,0.0121,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,125.0,221905.0,,Q,Robin Montgomery,L,,USA,19.8,216265.0,,Q,Olivia Gadecki,R,,AUS,22.1,6-4 6-4,3.0,R128,86.0,10.0,5.0,80.0,57.0,40.0,10.0,10.0,6.0,7.0,6.0,9.0,56.0,33.0,24.0,11.0,10.0,3.0,6.0,161.0,464.0,173.0,432.0,2024.0,,,,,,,,,,,,,0.6794,0.6841,0.4845,0.0825,0.5696,0.7576,0.4243,0.0786,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,124.0,202460.0,10.0,,Ons Jabeur,R,167.0,TUN,29.8,220416.0,,,Moyuka Uchijima,R,171.0,JPN,22.8,6-3 6-1,3.0,R128,55.0,3.0,1.0,39.0,23.0,23.0,10.0,8.0,0.0,0.0,2.0,6.0,56.0,29.0,18.0,10.0,8.0,5.0,9.0,10.0,3801.0,68.0,940.0,2024.0,,,,,,,,,,,,,0.5465,0.7692,0.5333,0.068,0.5048,0.6103,0.3465,0.0424,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,123.0,214643.0,15.0,,Liudmila Samsonova,R,180.0,RUS,25.6,214119.0,,,Rebeka Masarova,R,186.0,ESP,24.9,6-3 4-6 6-2,3.0,R128,128.0,3.0,3.0,82.0,50.0,36.0,22.0,13.0,4.0,5.0,4.0,4.0,92.0,54.0,36.0,15.0,14.0,4.0,8.0,15.0,2830.0,109.0,682.0,2024.0,,,,,,,,,,,,,0.5333,0.7302,0.4873,0.0843,0.6422,0.6999,0.4894,0.0698,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,122.0,220589.0,,,Elina Avanesyan,R,,ARM,21.7,211843.0,,,Anhelina Kalinina,R,179.0,UKR,27.3,6-2 6-3,3.0,R128,66.0,0.0,2.0,60.0,42.0,27.0,8.0,8.0,6.0,8.0,1.0,8.0,57.0,32.0,20.0,5.0,9.0,2.0,8.0,77.0,855.0,47.0,1246.0,2024.0,,,,,,,,,,,,,0.6908,0.5497,0.4038,0.0084,0.5635,0.6857,0.4315,0.0275,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,121.0,213631.0,,,Marie Bouzkova,R,180.0,CZE,25.9,220699.0,,,Julia Riera,R,,ARG,22.0,6-2 6-1,3.0,R128,81.0,0.0,4.0,57.0,37.0,24.0,9.0,8.0,5.0,7.0,3.0,4.0,52.0,27.0,12.0,7.0,7.0,9.0,15.0,40.0,1445.0,106.0,687.0,2024.0,,,,,,,,,,,,,0.6628,0.6386,0.5172,0.022,0.5192,0.4444,0.28,0.0577,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,136.0,221054.0,,WC,Emma Raducanu,R,175.0,GBR,21.6,213887.0,,LL,Renata Zarazua,R,,MEX,26.7,7-6(0) 6-3,3.0,R128,117.0,1.0,2.0,74.0,52.0,37.0,12.0,11.0,4.0,5.0,0.0,2.0,62.0,44.0,26.0,12.0,10.0,1.0,3.0,135.0,559.0,98.0,750.0,2024.0,,,,,,,,,,,,,0.6699,0.6558,0.5097,0.0644,0.7097,0.5909,0.6667,0.0,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,120.0,214939.0,17.0,,Anna Kalinskaya,R,175.0,RUS,25.5,215910.0,,Q,Panna Udvardy,R,170.0,HUN,25.7,6-3 6-2,3.0,R128,65.0,3.0,4.0,57.0,37.0,30.0,10.0,9.0,6.0,6.0,5.0,3.0,48.0,27.0,21.0,6.0,8.0,5.0,8.0,18.0,2310.0,134.0,562.0,2024.0,,,,,,,,,,,,,0.6629,0.6644,0.5279,0.0222,0.6652,0.6447,0.3352,0.0521,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,118.0,201496.0,,WC,Caroline Wozniacki,R,177.0,DEN,33.9,219917.0,,Q,Alycia Parks,R,185.0,USA,23.4,6-2 6-0,3.0,R128,53.0,2.0,1.0,38.0,28.0,23.0,5.0,7.0,0.0,0.0,1.0,7.0,40.0,15.0,8.0,6.0,7.0,0.0,5.0,91.0,774.0,121.0,624.0,2024.0,,,,,,,,,,,,,0.6543,0.6579,0.4047,0.0295,0.4792,0.693,0.4018,0.0965,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,117.0,201696.0,,,Laura Siegemund,R,168.0,GER,36.3,203462.0,,,Kateryna Baindl,R,175.0,UKR,30.3,6-4 6-1,3.0,R128,94.0,0.0,2.0,51.0,36.0,23.0,7.0,8.0,6.0,8.0,0.0,1.0,49.0,35.0,18.0,2.0,9.0,2.0,8.0,72.0,917.0,184.0,416.0,2024.0,,,,,,,,,,,,,0.7076,0.6044,0.4996,0.0123,0.6685,0.5577,0.3151,0.0136,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,116.0,214981.0,4.0,,Elena Rybakina,R,184.0,KAZ,25.0,211817.0,,Q,Elena Gabriela Ruse,R,,ROU,26.6,6-3 6-1,3.0,R128,71.0,3.0,4.0,41.0,24.0,22.0,7.0,8.0,1.0,2.0,2.0,7.0,67.0,29.0,19.0,13.0,8.0,4.0,9.0,4.0,6026.0,152.0,491.0,2024.0,,,,,,,,,,,,,0.5992,0.815,0.4757,0.1333,0.4328,0.6552,0.3421,0.0299,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,115.0,222601.0,,,Jessica Bouzas Maneiro,R,,ESP,21.7,214954.0,6.0,,Marketa Vondrousova,L,173.0,CZE,25.0,6-4 6-2,3.0,R128,67.0,2.0,3.0,51.0,30.0,23.0,9.0,9.0,1.0,3.0,4.0,7.0,53.0,29.0,16.0,8.0,9.0,0.0,5.0,83.0,828.0,6.0,4463.0,2024.0,,,,,,,,,,,,,0.6,0.6418,0.3884,0.0229,0.6186,0.7078,0.4884,0.0543,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,114.0,213710.0,,,Cristina Bucsa,R,,ESP,26.4,202536.0,,,Ana Bogdan,R,171.0,ROU,31.5,6-4 4-6 7-6(5),3.0,R128,193.0,5.0,6.0,130.0,81.0,51.0,25.0,16.0,11.0,15.0,4.0,4.0,126.0,79.0,52.0,21.0,16.0,8.0,12.0,64.0,984.0,57.0,1053.0,2024.0,,,,,,,,,,,,,0.6596,0.542,0.4619,0.0201,0.6538,0.6452,0.494,0.0417,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,113.0,220465.0,,Q,Katie Volynets,R,,USA,22.4,214604.0,,,Maria Lourdes Carle,R,,ARG,24.3,6-2 7-5,3.0,R128,106.0,0.0,0.0,74.0,62.0,35.0,6.0,10.0,7.0,11.0,1.0,5.0,65.0,37.0,16.0,8.0,10.0,6.0,13.0,69.0,927.0,87.0,809.0,2024.0,,,,,,,,,,,,,0.7358,0.5107,0.4305,0.0234,0.5692,0.4324,0.2857,0.0154,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,112.0,206252.0,31.0,,Barbora Krejcikova,R,178.0,CZE,28.5,206368.0,,,Veronika Kudermetova,R,175.0,RUS,27.1,7-6(4) 6-7(1) 7-5,3.0,R128,194.0,2.0,7.0,127.0,69.0,46.0,29.0,18.0,14.0,19.0,6.0,3.0,125.0,77.0,53.0,22.0,18.0,4.0,10.0,32.0,1643.0,38.0,1488.0,2024.0,,,,,,,,,,,,,0.6443,0.7379,0.5092,0.0642,0.6262,0.7404,0.4638,0.0811,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,119.0,220367.0,30.0,,Leylah Fernandez,L,168.0,CAN,21.8,214459.0,,,Lucia Bronzetti,R,,ITA,25.5,6-4 6-3,3.0,R128,90.0,1.0,2.0,56.0,41.0,33.0,6.0,10.0,2.0,3.0,1.0,2.0,74.0,47.0,30.0,10.0,9.0,5.0,8.0,25.0,1920.0,81.0,833.0,2024.0,,,,,,,,,,,,,0.6712,0.7035,0.493,0.0544,0.5957,0.6631,0.5008,0.0362,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,137.0,210722.0,,,Elise Mertens,R,179.0,BEL,28.6,211702.0,,,Nao Hibino,R,163.0,JPN,29.5,2-6 6-2 6-4,3.0,R128,111.0,9.0,5.0,71.0,42.0,32.0,18.0,13.0,1.0,3.0,3.0,1.0,87.0,59.0,38.0,15.0,13.0,4.0,7.0,33.0,1629.0,94.0,770.0,2024.0,,,,,,,,,,,,,0.5324,0.6967,0.4891,0.0715,0.6532,0.5786,0.5154,0.0337,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,129.0,211279.0,,,Harriet Dart,R,175.0,GBR,27.9,222296.0,,Q,Zhuoxuan Bai,R,,CHN,21.6,6-4 6-0,3.0,R128,78.0,1.0,3.0,52.0,30.0,21.0,14.0,8.0,2.0,2.0,2.0,2.0,53.0,28.0,20.0,6.0,8.0,2.0,6.0,100.0,739.0,95.0,756.0,2024.0,,,,,,,,,,,,,0.5651,0.6772,0.4683,0.0397,0.5822,0.6348,0.3618,0.021,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,139.0,206289.0,9.0,,Maria Sakkari,R,172.0,GRE,28.9,220520.0,,Q,Mccartney Kessler,R,,USA,24.9,6-3 6-1,3.0,R128,71.0,5.0,2.0,48.0,23.0,18.0,12.0,8.0,3.0,5.0,2.0,3.0,48.0,26.0,14.0,5.0,8.0,2.0,8.0,9.0,3805.0,119.0,631.0,2024.0,,,,,,,,,,,,,0.5935,0.6987,0.4694,0.0548,0.5417,0.5385,0.2273,0.0417,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,159.0,215613.0,19.0,,Emma Navarro,R,,USA,23.1,202492.0,,,Qiang Wang,R,172.0,CHN,32.4,6-0 6-2,3.0,R128,49.0,0.0,1.0,40.0,30.0,24.0,5.0,7.0,0.0,0.0,0.0,1.0,44.0,31.0,17.0,2.0,7.0,3.0,8.0,17.0,2323.0,479.0,118.0,2024.0,,,,,,,,,,,,,0.6806,0.6715,0.5071,0.0186,0.7045,0.5484,0.1538,0.0,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,160.0,222661.0,,Q,Sonay Kartal,R,,GBR,22.6,201514.0,29.0,,Sorana Cirstea,R,176.0,ROU,34.2,3-6 6-2 6-0,3.0,R128,110.0,1.0,3.0,70.0,46.0,35.0,12.0,11.0,3.0,4.0,2.0,3.0,83.0,43.0,27.0,18.0,12.0,5.0,10.0,298.0,228.0,31.0,1675.0,2024.0,,,,,,,,,,,,,0.6725,0.6235,0.4431,0.0176,0.642,0.6244,0.4557,0.0396,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,161.0,216262.0,,,Clara Burel,R,176.0,FRA,23.2,220332.0,,Q,Eva Lys,R,165.0,GER,22.4,6-2 6-4,3.0,R128,62.0,9.0,4.0,55.0,31.0,25.0,14.0,9.0,2.0,2.0,1.0,4.0,55.0,35.0,22.0,9.0,9.0,6.0,9.0,45.0,1288.0,129.0,592.0,2024.0,,,,,,,,,,,,,0.5496,0.5883,0.4359,0.0495,0.6364,0.6286,0.45,0.0182,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,162.0,223331.0,,Q,Anca Alexia Todoni,R,,ROU,19.7,215337.0,,LL,Olga Danilovic,L,,SRB,23.4,7-5 6-1,3.0,R128,81.0,3.0,1.0,59.0,39.0,31.0,12.0,10.0,1.0,2.0,1.0,2.0,60.0,36.0,25.0,7.0,9.0,3.0,7.0,142.0,541.0,116.0,641.0,2024.0,,,,,,,,,,,,,0.6638,0.6752,0.4389,0.0439,0.6,0.6944,0.2917,0.0167,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,163.0,221103.0,2.0,,Coco Gauff,R,175.0,USA,20.3,214452.0,,,Caroline Dolehide,R,178.0,USA,25.8,6-1 6-2,3.0,R128,65.0,2.0,1.0,34.0,21.0,18.0,8.0,7.0,0.0,1.0,0.0,1.0,61.0,45.0,21.0,5.0,8.0,4.0,10.0,2.0,7943.0,51.0,1100.0,2024.0,,,,,,,,,,,,,0.5979,0.755,0.5275,0.0846,0.7236,0.5679,0.5097,0.0277,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,138.0,201551.0,,,Arantxa Rus,L,180.0,NED,33.5,206294.0,,,Yue Yuan,R,184.0,CHN,25.7,6-2 6-3,3.0,R128,70.0,4.0,0.0,42.0,29.0,23.0,9.0,8.0,0.0,0.0,0.0,2.0,51.0,35.0,22.0,6.0,9.0,3.0,7.0,56.0,1054.0,39.0,1452.0,2024.0,,,,,,,,,,,,,0.6925,0.642,0.4135,0.0531,0.6147,0.6298,0.443,0.033,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,165.0,201709.0,,,Yulia Putintseva,R,163.0,KAZ,29.4,211701.0,27.0,,Katerina Siniakova,R,174.0,CZE,28.1,6-0 4-6 6-2,3.0,R64,99.0,1.0,0.0,70.0,43.0,33.0,17.0,12.0,6.0,7.0,1.0,3.0,62.0,32.0,22.0,12.0,12.0,2.0,7.0,35.0,1553.0,36.0,1546.0,2024.0,,,,,,,,,,,,,0.6883,0.6834,0.5293,0.0343,0.6226,0.6815,0.48,0.0335,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,158.0,211768.0,,WC,Naomi Osaka,R,180.0,JPN,26.7,220348.0,,,Diane Parry,R,170.0,FRA,21.8,6-1 1-6 6-4,3.0,R128,92.0,5.0,5.0,75.0,35.0,27.0,18.0,12.0,8.0,12.0,4.0,10.0,71.0,36.0,24.0,16.0,12.0,8.0,13.0,113.0,669.0,53.0,1077.0,2024.0,,,,,,,,,,,,,0.5495,0.7823,0.509,0.1021,0.5704,0.6731,0.5025,0.0821,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,166.0,211095.0,,,Bernarda Pera,L,175.0,USA,29.5,201614.0,23.0,,Caroline Garcia,R,177.0,FRA,30.7,3-6 6-3 6-4,3.0,R64,96.0,13.0,8.0,86.0,46.0,37.0,22.0,14.0,3.0,4.0,12.0,3.0,84.0,55.0,41.0,18.0,14.0,4.0,6.0,97.0,752.0,24.0,1938.0,2024.0,,,,,,,,,,,,,0.5889,0.6555,0.4481,0.0735,0.5981,0.7342,0.5041,0.1055,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,168.0,203389.0,11.0,,Danielle Collins,R,178.0,USA,30.5,213646.0,,Q,Dalma Galfi,R,178.0,HUN,25.8,6-3 6-4,3.0,R64,89.0,3.0,10.0,64.0,36.0,22.0,12.0,9.0,3.0,7.0,6.0,5.0,70.0,46.0,23.0,7.0,10.0,10.0,17.0,11.0,3532.0,127.0,595.0,2024.0,,,,,,,,,,,,,0.5746,0.6808,0.4861,0.0566,0.6472,0.6704,0.5223,0.0777,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,169.0,206242.0,20.0,,Beatriz Haddad Maia,L,185.0,BRA,28.0,215785.0,,,Camila Osorio,R,162.0,COL,22.5,3-0 RET,3.0,R64,24.0,0.0,0.0,7.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,12.0,6.0,3.0,1.0,2.0,0.0,2.0,20.0,2218.0,84.0,815.0,2024.0,,,,,,,,,,,,,0.6636,0.6559,0.5146,0.0362,0.6137,0.6137,0.3745,0.0208,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,170.0,206252.0,31.0,,Barbora Krejcikova,R,178.0,CZE,28.5,220465.0,,Q,Katie Volynets,R,,USA,22.4,7-6(6) 7-6(5),3.0,R64,123.0,1.0,7.0,87.0,60.0,38.0,9.0,12.0,7.0,13.0,0.0,1.0,82.0,63.0,37.0,9.0,12.0,5.0,11.0,32.0,1643.0,69.0,927.0,2024.0,,,,,,,,,,,,,0.6443,0.7379,0.5092,0.0642,0.7358,0.5107,0.4305,0.0234,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,171.0,222601.0,,,Jessica Bouzas Maneiro,R,,ESP,21.7,213710.0,,,Cristina Bucsa,R,,ESP,26.4,7-6(1) 6-3,3.0,R64,110.0,2.0,5.0,83.0,47.0,32.0,15.0,11.0,3.0,7.0,1.0,4.0,90.0,66.0,32.0,13.0,10.0,13.0,18.0,83.0,828.0,64.0,984.0,2024.0,,,,,,,,,,,,,0.6,0.6418,0.3884,0.0229,0.6596,0.542,0.4619,0.0201,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,172.0,214981.0,4.0,,Elena Rybakina,R,184.0,KAZ,25.0,201696.0,,,Laura Siegemund,R,168.0,GER,36.3,6-3 3-6 6-3,3.0,R64,132.0,5.0,3.0,87.0,56.0,42.0,15.0,14.0,10.0,13.0,1.0,3.0,102.0,71.0,39.0,18.0,12.0,8.0,12.0,4.0,6026.0,72.0,917.0,2024.0,,,,,,,,,,,,,0.5992,0.815,0.4757,0.1333,0.7076,0.6044,0.4996,0.0123,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,173.0,201496.0,,WC,Caroline Wozniacki,R,177.0,DEN,33.9,220367.0,30.0,,Leylah Fernandez,L,168.0,CAN,21.8,6-3 2-6 7-5,3.0,R64,139.0,0.0,5.0,107.0,71.0,51.0,11.0,15.0,10.0,14.0,5.0,1.0,92.0,63.0,40.0,14.0,14.0,7.0,11.0,91.0,774.0,25.0,1920.0,2024.0,,,,,,,,,,,,,0.6543,0.6579,0.4047,0.0295,0.6712,0.7035,0.493,0.0544,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,174.0,214939.0,17.0,,Anna Kalinskaya,R,175.0,RUS,25.5,213631.0,,,Marie Bouzkova,R,180.0,CZE,25.9,6-4 6-1,3.0,R64,83.0,1.0,3.0,58.0,32.0,22.0,15.0,9.0,5.0,6.0,1.0,2.0,55.0,31.0,18.0,10.0,8.0,2.0,6.0,18.0,2310.0,40.0,1445.0,2024.0,,,,,,,,,,,,,0.6629,0.6644,0.5279,0.0222,0.6628,0.6386,0.5172,0.022,WTA
2024-540,Wimbledon,Grass,128.0,G,2024-07-01,167.0,211533.0,13.0,,Jelena Ostapenko,R,177.0,LAT,27.0,220750.0,,Q,Daria Snigur,R,,UKR,22.2,6-3 6-0,3.0,R64,49.0,8.0,5.0,44.0,25.0,22.0,10.0,8.0,0.0,0.0,0.0,2.0,42.0,27.0,17.0,4.0,7.0,1.0,5.0,14.0,3058.0,130.0,592.0,2024.0,,,,,,,,,,,,,0.575,0.7188,0.4748,0.0808,0.7218,0.6379,0.4304,0.0172,WTA
