tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year
2024-540,Wimbledon,Grass,128,G,2024-07-01,148,211148,7.0,,Jasmine Paolini,R,160.0,ITA,28.4,204427,,,Sara Sorribes Tormo,R,176.0,ESP,27.7,7-5 6-3,3,R128,97.0,1.0,1.0,74.0,51.0,34.0,9.0,11.0,7.0,11.0,0.0,1.0,61.0,38.0,17.0,12.0,10.0,6.0,12.0,7.0,4228.0,55.0,1055.0,2024
2024-540,Wimbledon,Grass,128,G,2024-07-01,149,213889,,,Greet Minnen,R,,BEL,26.8,201586,,WC,Heather Watson,R,170.0,GBR,32.1,7-5 6-4,3,R128,100.0,3.0,7.0,78.0,51.0,36.0,10.0,11.0,5.0,8.0,1.0,4.0,62.0,31.0,21.0,10.0,11.0,3.0,8.0,80.0,848.0,199.0,366.0,2024
2024-540,Wimbledon,Grass,128,G,2024-07-01,150,215370,,,Bianca Andreescu,R,170.0,CAN,24.0,211713,,,Jaqueline Cristian,R,180.0,ROU,26.0,6-4 6-2,3,R128,77.0,3.0,2.0,48.0,29.0,26.0,7.0,9.0,0.0,1.0,0.0,3.0,58.0,32.0,19.0,10.0,9.0,5.0,9.0,176.0,426.0,62.0,996.0,2024
2024-540,Wimbledon,Grass,128,G,2024-07-01,151,222328,26.0,,Linda Noskova,R,,CZE,19.6,201506,,,Sara Errani,R,164.0,ITA,37.1,7-6(3) 6-1,3,R128,80.0,6.0,3.0,68.0,36.0,28.0,14.0,10.0,5.0,8.0,1.0,3.0,70.0,47.0,24.0,8.0,9.0,3.0,8.0,26.0,1775.0,86.0,810.0,2024
2024-540,Wimbledon,Grass,128,G,2024-07-01,152,216146,18.0,,Marta Kostyuk,R,175.0,UKR,22.0,211685,,,Rebecca Sramkova,R,,SVK,27.6,6-3 6-2,3,R128,71.0,4.0,0.0,51.0,32.0,24.0,14.0,9.0,1.0,1.0,0.0,3.0,65.0,34.0,22.0,12.0,8.0,9.0,12.0,19.0,2240.0,105.0,695.0,2024
2024-540,Wimbledon,Grass,128,G,2024-07-01,153,201611,,,Daria Saville,R,166.0,AUS,30.3,220548,,,Peyton Stearns,R,,USA,22.7,6-4 6-2,3,R128,89.0,3.0,3.0,57.0,40.0,23.0,11.0,9.0,2.0,4.0,0.0,1.0,70.0,50.0,27.0,8.0,9.0,6.0,11.0,82.0,830.0,52.0,1082.0,2024
2024-540,Wimbledon,Grass,128,G,2024-07-01,154,206374,,,Yafan Wang,R,170.0,CHN,30.1,203533,,,Anna Karolina Schmiedlova,R,176.0,SVK,29.7,6-0 3-6 6-4,3,R128,120.0,4.0,4.0,73.0,37.0,25.0,24.0,13.0,3.0,5.0,3.0,5.0,79.0,48.0,35.0,10.0,12.0,8.0,12.0,71.0,919.0,74.0,880.0,2024
2024-540,Wimbledon,Grass,128,G,2024-07-01,147,222965,,LL,Erika Andreeva,R,,RUS,20.0,211765,,,Emina Bektas,R,,USA,31.2,7-6(5) 3-6 6-3,3,R128,137.0,6.0,3.0,95.0,60.0,43.0,20.0,14.0,4.0,6.0,13.0,1.0,98.0,70.0,48.0,16.0,16.0,4.0,6.0,101.0,729.0,107.0,686.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,284,201549,,,Petra Martic,R,181.0,CRO,33.4,215306,,,Emiliana Arango,R,,COL,23.6,6-2 6-3,3,R32,77.0,0.0,4.0,54.0,35.0,27.0,13.0,9.0,4.0,4.0,0.0,3.0,53.0,34.0,22.0,6.0,8.0,6.0,9.0,99.0,751.0,120.0,616.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,279,203564,,,Chloe Paquet,R,179.0,FRA,30.0,202453,,,Saisai Zheng,R,170.0,CHN,30.4,6-3 6-3,3,R32,93.0,2.0,7.0,61.0,33.0,24.0,12.0,9.0,3.0,5.0,1.0,2.0,63.0,40.0,22.0,10.0,9.0,7.0,12.0,115.0,647.0,1332.0,4.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,283,214459,,,Lucia Bronzetti,R,,ITA,25.5,221039,,,Elsa Jacquemot,R,,FRA,21.2,7-5 3-6 6-3,3,R32,144.0,0.0,2.0,89.0,62.0,38.0,14.0,15.0,4.0,9.0,3.0,4.0,99.0,75.0,40.0,12.0,15.0,8.0,14.0,70.0,928.0,145.0,530.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,282,211713,7.0,,Jaqueline Cristian,R,180.0,ROU,26.1,220699,,,Julia Riera,R,,ARG,22.1,6-3 6-2,3,R32,73.0,4.0,4.0,53.0,31.0,26.0,13.0,9.0,5.0,5.0,1.0,0.0,49.0,32.0,17.0,11.0,8.0,4.0,7.0,66.0,936.0,113.0,650.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,281,220348,4.0,,Diane Parry,R,170.0,FRA,21.8,216265,,Q,Olivia Gadecki,R,,AUS,22.2,4-6 6-4 6-4,3,R32,157.0,3.0,2.0,93.0,59.0,42.0,17.0,15.0,3.0,6.0,2.0,6.0,106.0,74.0,45.0,18.0,15.0,8.0,12.0,58.0,1019.0,168.0,442.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,280,213525,,Q,Jil Teichmann,L,170.0,SUI,27.0,239392,,Q,Mia Ristic,U,,SRB,18.1,6-1 6-1,3,R32,69.0,0.0,1.0,39.0,22.0,18.0,9.0,7.0,2.0,3.0,0.0,1.0,49.0,39.0,16.0,2.0,7.0,6.0,12.0,211.0,348.0,301.0,218.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,278,214604,,,Maria Lourdes Carle,R,,ARG,24.4,213583,8.0,,Tatjana Maria,R,172.0,GER,36.9,5-7 6-1 6-1,3,R32,133.0,0.0,4.0,77.0,63.0,43.0,5.0,13.0,4.0,7.0,1.0,4.0,95.0,52.0,26.0,20.0,13.0,6.0,13.0,93.0,801.0,60.0,994.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,270,214096,2.0,,Karolina Muchova,R,178.0,CZE,27.8,203514,,Q,Katarzyna Kawa,R,178.0,POL,31.6,7-6(14) 5-1 RET,3,R32,107.0,6.0,2.0,63.0,45.0,33.0,8.0,9.0,2.0,4.0,0.0,3.0,62.0,37.0,21.0,13.0,9.0,1.0,5.0,35.0,1618.0,192.0,389.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,276,201593,,,Irina Camelia Begu,R,181.0,ROU,33.8,215453,,,Marina Bassols Ribera,R,165.0,ESP,24.5,6-0 6-0,3,R32,58.0,2.0,0.0,33.0,19.0,15.0,10.0,6.0,2.0,2.0,1.0,6.0,41.0,20.0,9.0,5.0,6.0,5.0,11.0,142.0,536.0,121.0,615.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,275,222965,,,Erika Andreeva,R,,RUS,20.0,221985,,,Darja Semenistaja,L,,LAT,21.8,6-1 6-2,3,R32,82.0,0.0,4.0,59.0,37.0,29.0,11.0,8.0,1.0,1.0,0.0,0.0,43.0,24.0,12.0,8.0,7.0,6.0,10.0,92.0,804.0,122.0,601.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,274,215983,,,Ann Li,R,170.0,USA,24.0,220548,3.0,,Peyton Stearns,R,,USA,22.7,3-6 7-6(7) 6-2,3,R32,135.0,2.0,1.0,90.0,63.0,44.0,14.0,14.0,3.0,6.0,2.0,2.0,100.0,68.0,45.0,16.0,15.0,4.0,8.0,127.0,592.0,52.0,1082.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,273,206292,,,Astra Sharma,R,178.0,AUS,28.8,215020,6.0,,Anna Blinkova,R,179.0,RUS,25.8,6-0 7-5,3,R32,90.0,5.0,1.0,73.0,46.0,30.0,14.0,9.0,5.0,6.0,0.0,4.0,65.0,44.0,18.0,12.0,9.0,5.0,10.0,151.0,497.0,74.0,910.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,272,201548,,WC,Ajla Tomljanovic,R,180.0,AUS,31.1,210886,,,Mayar Sherif,R,180.0,EGY,28.1,3-6 7-5 6-3,3,R32,162.0,3.0,15.0,105.0,72.0,45.0,11.0,15.0,11.0,17.0,5.0,2.0,92.0,64.0,41.0,6.0,15.0,6.0,13.0,133.0,566.0,67.0,935.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,271,223333,,Q,Noma Noha Akugue,L,170.0,GER,20.6,201621,,Q,Mona Barthel,R,185.0,GER,34.0,6-4 2-6 6-2,3,R32,119.0,1.0,5.0,90.0,66.0,39.0,15.0,13.0,10.0,14.0,4.0,13.0,84.0,46.0,26.0,16.0,13.0,2.0,7.0,197.0,383.0,202.0,370.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,285,221012,1.0,,Qinwen Zheng,R,,CHN,21.7,201506,,,Sara Errani,R,164.0,ITA,37.2,6-3 6-2,3,R32,73.0,6.0,1.0,49.0,29.0,23.0,11.0,9.0,0.0,1.0,0.0,2.0,52.0,44.0,22.0,4.0,8.0,3.0,7.0,7.0,4055.0,96.0,783.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,277,201551,5.0,,Arantxa Rus,L,180.0,NED,33.5,203354,,,Martina Trevisan,L,160.0,ITA,30.6,6-7(5) 6-4 6-2,3,R32,191.0,5.0,0.0,97.0,66.0,43.0,21.0,15.0,5.0,7.0,1.0,6.0,123.0,73.0,44.0,24.0,15.0,9.0,14.0,62.0,969.0,77.0,903.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,286,214096,2.0,,Karolina Muchova,R,178.0,CZE,27.8,223333,,Q,Noma Noha Akugue,L,170.0,GER,20.6,6-7(0) 6-2 6-3,3,R16,157.0,1.0,3.0,106.0,66.0,39.0,20.0,15.0,5.0,10.0,1.0,2.0,82.0,52.0,29.0,11.0,14.0,3.0,11.0,35.0,1618.0,197.0,383.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,272,220733,,Q,Carole Monnet,L,,FRA,22.6,221004,,Q,Amarissa Kiara Toth,U,,HUN,21.4,6-1 6-1,3,R32,73.0,2.0,7.0,52.0,27.0,21.0,13.0,7.0,4.0,5.0,0.0,2.0,47.0,33.0,14.0,3.0,7.0,7.0,13.0,221.0,339.0,371.0,164.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,288,215983,,,Ann Li,R,170.0,USA,24.0,222965,,,Erika Andreeva,R,,RUS,20.0,6-3 4-6 6-4,3,R16,128.0,3.0,4.0,85.0,57.0,47.0,13.0,15.0,2.0,3.0,4.0,7.0,87.0,55.0,41.0,14.0,14.0,5.0,7.0,127.0,592.0,92.0,804.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,282,230870,,LL,Ella Seidel,R,,GER,19.4,220416,7.0,,Moyuka Uchijima,R,171.0,JPN,22.9,6-1 1-0 RET,3,R32,37.0,1.0,3.0,20.0,15.0,10.0,2.0,4.0,0.0,1.0,1.0,5.0,22.0,10.0,5.0,1.0,4.0,2.0,6.0,166.0,446.0,69.0,930.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,283,214388,,,Anna Bondar,R,,HUN,27.1,215337,,,Olga Danilovic,L,,SRB,23.4,7-6(5) 6-4,3,R32,132.0,7.0,1.0,76.0,40.0,30.0,22.0,11.0,1.0,2.0,3.0,7.0,83.0,47.0,33.0,16.0,11.0,2.0,4.0,98.0,759.0,150.0,509.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,284,221247,,Q,Ekaterina Makarova,R,,RUS,28.4,201693,,WC,Timea Babos,R,179.0,HUN,31.1,6-3 6-1,3,R32,78.0,0.0,1.0,54.0,42.0,27.0,7.0,8.0,3.0,4.0,0.0,3.0,58.0,33.0,15.0,12.0,8.0,6.0,11.0,183.0,402.0,259.0,280.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,285,223670,1.0,,Diana Shnaider,L,,RUS,20.2,214541,,WC,Fanny Stollar,R,172.0,HUN,25.6,6-3 3-6 6-4,3,R32,120.0,3.0,2.0,85.0,52.0,33.0,16.0,14.0,3.0,8.0,5.0,3.0,93.0,66.0,38.0,12.0,14.0,3.0,9.0,28.0,1795.0,280.0,239.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,286,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,30.3,221237,,,Maria Timofeeva,R,,RUS,20.6,6-3 6-4,3,R16,104.0,3.0,8.0,80.0,49.0,31.0,15.0,10.0,8.0,10.0,3.0,2.0,50.0,30.0,16.0,12.0,9.0,1.0,5.0,134.0,564.0,103.0,722.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,287,215480,,,Suzan Lamens,R,,NED,25.0,220733,,Q,Carole Monnet,L,,FRA,22.6,6-4 6-0,3,R16,93.0,0.0,0.0,60.0,42.0,28.0,10.0,8.0,7.0,8.0,0.0,7.0,58.0,33.0,18.0,10.0,8.0,5.0,10.0,137.0,556.0,221.0,339.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,287,206292,,,Astra Sharma,R,178.0,AUS,28.8,201548,,WC,Ajla Tomljanovic,R,180.0,AUS,31.1,6-4 3-6 6-1,3,R16,121.0,7.0,4.0,89.0,66.0,43.0,11.0,13.0,9.0,13.0,1.0,3.0,81.0,58.0,33.0,10.0,13.0,3.0,9.0,151.0,497.0,133.0,566.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,289,220589,,,Elina Avanesyan,R,,ARM,21.8,214119,,,Rebeka Masarova,R,186.0,ESP,24.9,2-6 7-5 6-1,3,R16,146.0,0.0,5.0,94.0,66.0,34.0,19.0,14.0,7.0,12.0,1.0,2.0,101.0,74.0,41.0,10.0,13.0,10.0,16.0,75.0,905.0,117.0,622.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,290,220332,,,Eva Lys,R,165.0,GER,22.5,211095,,,Bernarda Pera,L,175.0,USA,29.6,7-6(6) 4-1 RET,3,R16,90.0,0.0,5.0,60.0,35.0,24.0,10.0,8.0,1.0,3.0,2.0,12.0,63.0,25.0,16.0,17.0,9.0,7.0,11.0,129.0,584.0,82.0,872.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,291,211685,,,Rebecca Sramkova,R,,SVK,27.7,216016,3.0,,Xiyu Wang,L,,CHN,23.2,7-6(4) 6-3,3,R16,131.0,4.0,2.0,89.0,59.0,37.0,15.0,10.0,10.0,12.0,5.0,6.0,73.0,41.0,24.0,17.0,11.0,5.0,9.0,109.0,679.0,54.0,1075.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,292,230870,,LL,Ella Seidel,R,,GER,19.4,214388,,,Anna Bondar,R,,HUN,27.1,7-5 7-5,3,R16,118.0,0.0,7.0,74.0,39.0,29.0,14.0,12.0,2.0,5.0,9.0,2.0,70.0,41.0,25.0,13.0,12.0,5.0,10.0,166.0,446.0,98.0,759.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,293,223670,1.0,,Diana Shnaider,L,,RUS,20.2,221247,,Q,Ekaterina Makarova,R,,RUS,28.4,6-3 6-3,3,R16,82.0,0.0,2.0,56.0,40.0,25.0,11.0,9.0,4.0,6.0,0.0,1.0,50.0,29.0,14.0,9.0,9.0,0.0,5.0,28.0,1795.0,183.0,402.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,294,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,30.3,215480,,,Suzan Lamens,R,,NED,25.0,6-4 2-6 6-4,3,QF,155.0,1.0,7.0,105.0,71.0,40.0,17.0,14.0,7.0,12.0,2.0,3.0,90.0,50.0,32.0,16.0,14.0,8.0,13.0,134.0,564.0,137.0,556.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,295,203533,,,Anna Karolina Schmiedlova,R,176.0,SVK,29.8,220589,,,Elina Avanesyan,R,,ARM,21.8,2-6 6-3 6-2,3,QF,132.0,2.0,3.0,85.0,49.0,34.0,15.0,13.0,6.0,10.0,0.0,3.0,75.0,54.0,32.0,9.0,12.0,4.0,9.0,79.0,880.0,75.0,905.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,296,220332,,,Eva Lys,R,165.0,GER,22.5,211685,,,Rebecca Sramkova,R,,SVK,27.7,4-6 6-3 7-6(5),3,QF,146.0,1.0,7.0,94.0,54.0,32.0,20.0,15.0,1.0,7.0,3.0,4.0,102.0,65.0,37.0,18.0,16.0,5.0,12.0,129.0,584.0,109.0,679.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,297,223670,1.0,,Diana Shnaider,L,,RUS,20.2,230870,,LL,Ella Seidel,R,,GER,19.4,6-4 6-2,3,QF,73.0,1.0,0.0,49.0,33.0,26.0,9.0,9.0,1.0,2.0,2.0,3.0,51.0,24.0,13.0,14.0,9.0,4.0,8.0,28.0,1795.0,166.0,446.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,298,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,30.3,203533,,,Anna Karolina Schmiedlova,R,176.0,SVK,29.8,6-3 3-6 7-5,3,SF,166.0,1.0,17.0,115.0,73.0,41.0,14.0,15.0,11.0,20.0,0.0,4.0,107.0,71.0,32.0,17.0,15.0,13.0,23.0,134.0,564.0,79.0,880.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,299,223670,1.0,,Diana Shnaider,L,,RUS,20.2,220332,,,Eva Lys,R,165.0,GER,22.5,6-3 6-3,3,SF,85.0,1.0,2.0,71.0,38.0,25.0,21.0,9.0,3.0,3.0,0.0,4.0,56.0,36.0,23.0,9.0,9.0,5.0,8.0,28.0,1795.0,129.0,584.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,300,223670,1.0,,Diana Shnaider,L,,RUS,20.2,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,30.3,6-4 6-4,3,F,95.0,2.0,2.0,61.0,36.0,19.0,11.0,10.0,3.0,8.0,1.0,4.0,71.0,48.0,22.0,8.0,10.0,2.0,9.0,28.0,1795.0,134.0,564.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,281,216016,3.0,,Xiyu Wang,L,,CHN,23.2,223331,,,Anca Alexia Todoni,R,,ROU,19.7,7-6(4) 7-5,3,R32,140.0,1.0,3.0,77.0,46.0,33.0,19.0,12.0,3.0,5.0,2.0,4.0,86.0,51.0,35.0,15.0,12.0,5.0,8.0,54.0,1075.0,118.0,621.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,280,211685,,,Rebecca Sramkova,R,,SVK,27.7,214480,,Q,Miriam Bianca Bulgaru,R,,ROU,25.7,6-3 4-6 6-4,3,R32,151.0,5.0,7.0,119.0,68.0,38.0,25.0,15.0,14.0,20.0,3.0,6.0,79.0,43.0,27.0,12.0,14.0,3.0,10.0,109.0,679.0,206.0,356.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,288,203533,,,Anna Karolina Schmiedlova,R,176.0,SVK,29.8,204427,4.0,,Sara Sorribes Tormo,R,176.0,ESP,27.7,2-6 6-2 6-2,3,R16,140.0,1.0,2.0,67.0,37.0,26.0,13.0,12.0,0.0,4.0,0.0,1.0,62.0,45.0,24.0,8.0,12.0,2.0,8.0,79.0,880.0,59.0,995.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,278,220332,,,Eva Lys,R,165.0,GER,22.5,206408,6.0,,Nadia Podoroska,R,170.0,ARG,27.4,6-3 6-0,3,R32,70.0,3.0,1.0,46.0,31.0,17.0,10.0,8.0,0.0,2.0,1.0,5.0,42.0,28.0,13.0,2.0,7.0,2.0,8.0,129.0,584.0,71.0,923.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,289,201593,,,Irina Camelia Begu,R,181.0,ROU,33.8,201551,5.0,,Arantxa Rus,L,180.0,NED,33.5,6-2 7-5,3,R16,114.0,2.0,3.0,59.0,32.0,23.0,19.0,10.0,0.0,0.0,2.0,3.0,62.0,38.0,22.0,14.0,10.0,2.0,5.0,142.0,536.0,62.0,969.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,290,203564,,,Chloe Paquet,R,179.0,FRA,30.0,214604,,,Maria Lourdes Carle,R,,ARG,24.4,6-3 6-1,3,R16,92.0,0.0,3.0,63.0,43.0,26.0,8.0,8.0,6.0,8.0,0.0,8.0,46.0,24.0,13.0,6.0,8.0,4.0,10.0,115.0,647.0,93.0,801.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,279,211095,,,Bernarda Pera,L,175.0,USA,29.6,211337,,,Tamara Korpatsch,R,170.0,GER,29.1,7-5 2-6 6-2,3,R32,170.0,3.0,5.0,121.0,71.0,34.0,23.0,14.0,18.0,26.0,1.0,7.0,91.0,47.0,25.0,13.0,14.0,3.0,12.0,82.0,872.0,89.0,831.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,292,211713,7.0,,Jaqueline Cristian,R,180.0,ROU,26.1,214459,,,Lucia Bronzetti,R,,ITA,25.5,6-3 6-2,3,R16,108.0,4.0,0.0,58.0,39.0,25.0,9.0,9.0,2.0,5.0,0.0,1.0,57.0,41.0,17.0,7.0,8.0,4.0,10.0,66.0,936.0,70.0,928.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,293,221012,1.0,,Qinwen Zheng,R,,CHN,21.7,201549,,,Petra Martic,R,181.0,CRO,33.4,6-4 6-4,3,R16,94.0,6.0,3.0,55.0,28.0,22.0,15.0,10.0,1.0,2.0,1.0,2.0,61.0,41.0,27.0,8.0,10.0,3.0,6.0,7.0,4055.0,99.0,751.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,294,214096,2.0,,Karolina Muchova,R,178.0,CZE,27.8,206292,,,Astra Sharma,R,178.0,AUS,28.8,7-6(5) 7-6(6),3,QF,131.0,1.0,2.0,92.0,57.0,33.0,23.0,12.0,6.0,10.0,1.0,3.0,79.0,49.0,31.0,17.0,12.0,1.0,5.0,35.0,1618.0,151.0,497.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,295,201593,,,Irina Camelia Begu,R,181.0,ROU,33.8,215983,,,Ann Li,R,170.0,USA,24.0,6-3 6-4,3,QF,105.0,3.0,1.0,58.0,41.0,26.0,9.0,9.0,3.0,6.0,2.0,1.0,80.0,48.0,28.0,11.0,10.0,5.0,11.0,142.0,536.0,127.0,592.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,296,220348,4.0,,Diane Parry,R,170.0,FRA,21.8,203564,,,Chloe Paquet,R,179.0,FRA,30.0,7-5 1-6 6-4,3,QF,170.0,2.0,3.0,95.0,59.0,38.0,12.0,15.0,4.0,11.0,0.0,3.0,103.0,66.0,41.0,15.0,14.0,9.0,15.0,58.0,1019.0,115.0,647.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,297,221012,1.0,,Qinwen Zheng,R,,CHN,21.7,211713,7.0,,Jaqueline Cristian,R,180.0,ROU,26.1,6-1 6-1,3,QF,72.0,2.0,1.0,38.0,19.0,16.0,13.0,7.0,0.0,0.0,3.0,2.0,45.0,24.0,14.0,4.0,7.0,8.0,13.0,7.0,4055.0,66.0,936.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,291,220348,4.0,,Diane Parry,R,170.0,FRA,21.8,213525,,Q,Jil Teichmann,L,170.0,SUI,27.0,6-2 6-7(4) 6-2,3,R16,160.0,7.0,4.0,106.0,74.0,44.0,17.0,14.0,5.0,8.0,2.0,4.0,90.0,53.0,34.0,13.0,14.0,3.0,10.0,58.0,1019.0,211.0,348.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,299,221012,1.0,,Qinwen Zheng,R,,CHN,21.7,220348,4.0,,Diane Parry,R,170.0,FRA,21.8,7-5 6-4,3,SF,98.0,3.0,2.0,56.0,33.0,28.0,14.0,11.0,3.0,4.0,2.0,0.0,62.0,36.0,25.0,14.0,11.0,2.0,5.0,7.0,4055.0,58.0,1019.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,298,214096,2.0,,Karolina Muchova,R,178.0,CZE,27.8,201593,,,Irina Camelia Begu,R,181.0,ROU,33.8,6-1 6-1,3,SF,74.0,4.0,1.0,42.0,31.0,24.0,6.0,7.0,1.0,1.0,0.0,3.0,50.0,35.0,16.0,5.0,7.0,1.0,6.0,35.0,1618.0,142.0,536.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,277,220589,,,Elina Avanesyan,R,,ARM,21.8,211684,5.0,,Magdalena Frech,R,171.0,POL,26.5,7-6(5) 6-4,3,R32,117.0,0.0,4.0,71.0,53.0,35.0,8.0,11.0,3.0,6.0,0.0,0.0,73.0,46.0,25.0,15.0,11.0,3.0,7.0,75.0,905.0,56.0,1049.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,275,203533,,,Anna Karolina Schmiedlova,R,176.0,SVK,29.8,215872,,,Kamilla Rakhimova,R,,RUS,22.8,3-6 6-4 6-0,3,R32,117.0,1.0,4.0,67.0,41.0,27.0,12.0,12.0,1.0,5.0,1.0,5.0,68.0,36.0,17.0,14.0,13.0,1.0,8.0,79.0,880.0,104.0,706.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,274,204427,4.0,,Sara Sorribes Tormo,R,176.0,ESP,27.7,215566,,Q,Gergana Topalova,R,,BUL,24.3,4-6 6-3 7-5,3,R32,209.0,0.0,3.0,99.0,80.0,44.0,8.0,16.0,3.0,10.0,0.0,2.0,89.0,63.0,35.0,8.0,15.0,5.0,13.0,59.0,995.0,234.0,320.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,276,214119,,,Rebeka Masarova,R,186.0,ESP,24.9,222259,,WC,Natalia Szabanin,L,,HUN,20.7,6-2 6-3,3,R32,84.0,6.0,4.0,54.0,35.0,23.0,12.0,8.0,5.0,6.0,1.0,3.0,54.0,29.0,16.0,10.0,9.0,2.0,7.0,117.0,622.0,572.0,80.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,271,221237,,,Maria Timofeeva,R,,RUS,20.6,215899,,Q,Simona Waltert,R,,SUI,23.5,7-5 7-6(3),3,R32,139.0,1.0,3.0,85.0,64.0,38.0,11.0,12.0,3.0,7.0,0.0,6.0,78.0,51.0,28.0,11.0,12.0,2.0,7.0,103.0,722.0,248.0,301.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,270,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,30.3,202600,2.0,,Viktoriya Tomova,R,170.0,BUL,29.3,2-6 6-2 6-4,3,R32,124.0,2.0,5.0,84.0,49.0,27.0,16.0,13.0,3.0,9.0,1.0,2.0,86.0,52.0,27.0,15.0,13.0,1.0,8.0,134.0,564.0,49.0,1166.0,2024
2024-466,Palermo,Clay,32,I,2024-07-15,300,221012,1.0,,Qinwen Zheng,R,,CHN,21.7,214096,2.0,,Karolina Muchova,R,178.0,CZE,27.8,6-4 4-6 6-2,3,F,169.0,6.0,3.0,88.0,53.0,33.0,17.0,14.0,3.0,8.0,2.0,4.0,100.0,58.0,35.0,15.0,14.0,12.0,19.0,7.0,4055.0,35.0,1618.0,2024
2024-2036,Budapest,Clay,32,I,2024-07-15,273,215480,,,Suzan Lamens,R,,NED,25.0,219875,8.0,,Varvara Gracheva,R,,FRA,23.9,6-3 6-0,3,R32,74.0,2.0,5.0,60.0,32.0,21.0,14.0,7.0,4.0,5.0,2.0,8.0,40.0,23.0,10.0,5.0,8.0,1.0,7.0,137.0,556.0,72.0,920.0,2024
